Año,Organismo Promotor,Empleos potenciales comprometidos,Empleos mejorados comprometidos,Empresas atendidas potenciales comprometidas,Empresas atendidas existentes comprometidas,Certificaciones Organizacionales comprometidas,Implantaciones comprometidas, Monto de aportación del PROSOFT ," Monto de aportación de la entidad federativa
 ", Monto de aportación del sector privado , Monto de aportación del sector académico , Monto de aportación de otros aportantes , Total de aportaciones ,Localización-Municipio del Proyecto,Localización-Entidad Federativa del Proyecto,Vinculado al Banco Mundial,Componente de Banco Mundial
2008,CANIETI,70,0,0,1,0,0,"$2,053,458.00",$0.00,"$3,619,873.00",$0.00,$0.00,"$5,673,331.00",Cuauhtémoc,Distrito Federal ,0,
2008,AMITI,1,0,1,1,0,0,"$9,975,047.00",$0.00,"$1,760,303.00",$0.00,$0.00,"$11,735,350.00",Cuauhtémoc,Distrito Federal,1,A. Desarrollo de Capital Humano
2008,CANIETI,2,0,0,1,0,0,"$3,000,000.00",$0.00,"$529,412.00",$0.00,$0.00,"$3,529,412.00",Benito Juárez,Distrito Federal,0,
2008,CANIETI,0,"1,200",0,1,0,0,"$1,529,788.00",$0.00,"$373,125.00",$0.00,"$650,000.00","$2,552,913.00",Cuauhtémoc,Distrito Federal,0,
2008,CANIETI,0,2,0,1,0,0,"$4,587,000.00",$0.00,$0.00,"$3,058,000.00",$0.00,"$7,645,000.00",Monterrey,Nuevo León,0,
2008,CANIETI,1,400,0,1,0,0,"$484,380.00",$0.00,"$2,306,730.00",$0.00,$0.00,"$2,791,110.00",Naucalpan de Juárez,Estado de México,0,
2008,Oaxaca,235,0,0,1,0,0,"$4,880,000.00","$2,792,000.00","$7,675,000.00",$0.00,$0.00,"$15,347,000.00",Oaxaca de Juárez,Oaxaca,0,
2008,AMITI,1,0,0,1,0,0,"$734,500.00",$0.00,"$2,203,500.00",$0.00,$0.00,"$2,938,000.00",Cuauhtémoc,Distrito Federal,0,
2008,AMITI,0,11,0,1,0,0,"$105,896.00",$0.00,"$247,091.00",$0.00,$0.00,"$352,987.00",Gustavo A. Madero,Distrito Federal,0,
2008,AMITI,0,200,0,11,0,0,"$26,000,000.00",$0.00,"$14,000,000.00",$0.00,$0.00,"$40,000,000.00",Varios,Distrito Federal ,0,
2008,AMITI,10,10,0,1,0,0,"$315,860.00",$0.00,"$737,006.70",$0.00,$0.00,"$1,052,866.70",Álvaro Obregón,Distrito Federal,0,
2008,AMITI,3,0,0,1,0,0,"$389,340.00",$0.00,"$1,168,021.00",$0.00,$0.00,"$1,557,361.00",Benito Juárez,Distrito Federal,0,
2008,CANIETI,10,0,0,1,0,0,"$2,739,300.00",$0.00,"$6,391,700.00",$0.00,$0.00,"$9,131,000.00",Monterrey,Nuevo León,0,
2008,CANIETI,800,0,0,1,0,0,"$9,160,800.00",$0.00,"$29,557,338.40",$0.00,$0.00,"$38,718,138.40",Cuauhtémoc,Distrito Federal,0,
2008,AMITI,3,11,0,1,0,0,"$170,383.00",$0.00,"$511,147.00",$0.00,$0.00,"$681,530.00",Guadalajara,Jalisco,0,
2008,Sonora,70,0,0,1,0,0,"$1,220,770.00","$697,473.00","$1,918,243.00",$0.00,$0.00,"$3,836,486.00",Hermosillo,Sonora,0,
2008,CANIETI,0,1,0,1,0,0,"$16,875.00",$0.00,"$50,625.00",$0.00,$0.00,"$67,500.00",Miguel Hidalgo,Distrito Federal,0,
2008,Querétaro,50,0,0,1,0,0,"$437,505.00","$250,000.00","$903,752.00",$0.00,$0.00,"$1,591,257.00",San Juan del Río,Querétaro,0,
2008,Querétaro,8,4,0,1,0,0,"$250,000.00","$200,000.00","$459,931.00",$0.00,$0.00,"$909,931.00",Querétaro,Querétaro,0,
2008,Querétaro,6,0,0,1,0,0,"$300,000.00","$200,000.00","$519,590.00",$0.00,$0.00,"$1,019,590.00",Querétaro,Querétaro,0,
2008,Querétaro,135,0,0,1,0,0,"$437,500.00","$250,000.00","$692,829.00",$0.00,$0.00,"$1,380,329.00",Querétaro,Querétaro,0,
2008,AMESOL,50,25,0,1,0,0,"$4,371,482.00",$0.00,"$6,557,214.00",$0.00,$0.00,"$10,928,696.00",Benito Juárez,Distrito Federal,0,
2008,AMESOL,5,3,0,1,0,0,"$499,195.00",$0.00,"$1,497,585.00",$0.00,$0.00,"$1,996,780.00",Culiacán,Sinaloa,0,
2008,AMESOL,5,0,0,1,0,0,"$310,519.00",$0.00,"$931,560.00",$0.00,$0.00,"$1,242,079.00",Pachuca de Soto ,Hidalgo,0,
2008,Sonora,10,0,0,1,0,0,"$786,161.00","$628,815.00","$1,414,977.00",$0.00,$0.00,"$2,829,953.00",Cajeme,Sonora,0,
2008,AMESOL,3,0,0,1,0,0,"$46,263.00",$0.00,"$143,837.80",$0.00,$0.00,"$190,100.80",Guanajuato,Guanajuato,0,
2008,Nuevo León,20,22,0,1,0,0,"$501,037.00","$334,024.00","$1,252,592.00",$0.00,$0.00,"$2,087,653.00",San Pedro Garza García,Nuevo León,0,
2008,Nuevo León,25,0,0,2,0,0,"$347,300.00","$347,300.00","$1,041,900.00",$0.00,$0.00,"$1,736,500.00",Varios,Nuevo León,0,
2008,Sonora,5,0,0,1,0,0,"$37,487.00","$37,487.00","$74,975.00",$0.00,$0.00,"$149,949.00",Hermosillo,Sonora,0,
2008,CANIETI,250,0,0,1,0,0,"$6,959,507.00",$0.00,"$11,803,621.00",$0.00,$0.00,"$18,763,128.00",Ciudad Juárez,Chihuahua,0,
2008,Sonora,2,2,0,1,0,0,"$174,180.00","$116,120.00","$290,300.00",$0.00,$0.00,"$580,600.00",Cajeme,Sonora,0,
2008,Nuevo León,0,40,0,6,0,0,"$361,031.00","$361,031.00","$722,062.00",$0.00,$0.00,"$1,444,124.00",Monterrey,Nuevo León,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",Monterrey,Nuevo León,0,
2008,AMITI,4,0,0,1,0,0,"$120,812.00",$0.00,"$362,432.00",$0.00,$0.00,"$483,244.00",Azcapotzalco,Distrito Federal,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",San Pedro Garza García,Nuevo León,0,
2008,Querétaro,4,0,0,1,0,0,"$218,845.00","$175,076.00","$393,921.00",$0.00,$0.00,"$787,842.00",Querétaro,Querétaro,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",Monterrey,Nuevo León,0,
2008,Nuevo León,0,56,0,1,0,0,"$623,669.00","$415,779.00",$0.00,"$1,039,452.50",$0.00,"$2,078,900.50",San Nicolás de los Garza,Nuevo León,0,
2008,Jalisco,75,83,0,1,0,0,"$8,619,460.00","$5,746,306.70","$14,365,766.80",$0.00,$0.00,"$28,731,533.50",Guadalajara,Jalisco,0,
2008,Nuevo León,0,31,0,6,0,0,"$153,295.00","$153,295.00","$306,590.00",$0.00,$0.00,"$613,180.00",Monterrey,Nuevo León,0,
2008,Sonora,2,2,0,1,0,0,"$233,351.00","$186,648.00","$420,000.00",$0.00,$0.00,"$839,999.00",Hermosillo,Sonora,0,
2008,Nuevo León,35,16,0,1,0,0,"$1,260,524.00","$1,260,524.00","$2,521,048.00",$0.00,$0.00,"$5,042,096.00",San Pedro Garza García,Nuevo León,0,
2008,Nuevo León,0,75,0,11,0,0,"$460,575.00","$460,575.00","$921,150.00",$0.00,$0.00,"$1,842,300.00",Monterrey,Nuevo León,0,
2008,Chihuahua,2,0,0,1,0,0,"$20,000,000.00","$20,000,000.00",$0.00,"$91,563,222.00","$12,849,876.00","$144,413,098.00",Chihuahua,Chihuahua,0,
2008,Nuevo León,60,20,0,1,0,0,"$3,134,822.00","$1,921,640.00","$5,057,395.00",$0.00,$0.00,"$10,113,857.00",Monterrey,Nuevo León,0,
2008,Nuevo León,0,40,0,11,0,0,"$98,500.00","$98,500.00","$197,000.00",$0.00,$0.00,"$394,000.00",Monterrey,Nuevo León,0,
2008,AMESOL,1,5,0,1,0,0,"$197,031.00",$0.00,"$591,093.00",$0.00,$0.00,"$788,124.00",Cuautitlán Izcalli,Estado de México,0,
2008,Sonora,5,3,0,1,0,0,"$205,943.00","$164,724.00","$370,667.00",$0.00,$0.00,"$741,334.00",San Luis Río Colorado,Sonora,0,
2008,Sonora,13,0,0,1,0,0,"$384,999.00","$307,935.00","$692,955.00",$0.00,$0.00,"$1,385,889.00",Hermosillo,Sonora,0,
2008,Jalisco,50,11,0,1,0,0,"$3,240,912.00","$2,160,609.00","$5,401,522.00",$0.00,$0.00,"$10,803,043.00",Guadalajara,Jalisco,0,
2008,Sonora,3,0,0,8,0,0,"$2,838,500.00","$1,546,160.00","$3,346,140.00",$0.00,$0.00,"$7,730,800.00",Hermosillo,Sonora,0,
2008,Sonora,344,0,0,1,0,0,"$1,272,800.00","$727,200.00","$3,023,460.00",$0.00,$0.00,"$5,023,460.00",Hermosillo,Sonora,0,
2008,CANIETI,0,270,0,7,0,0,"$6,250,241.00",$0.00,$0.00,"$3,622,507.00","$31,924,831.00","$41,797,579.00",Álvaro Obregón,Distrito Federal,0,
2008,Sonora,7,0,0,1,0,0,"$185,515.00","$148,387.00","$333,902.00",$0.00,$0.00,"$667,804.00",Hermosillo,Sonora,0,
2008,Sonora,6,0,0,1,0,0,"$683,450.00","$546,662.00","$1,230,114.00",$0.00,$0.00,"$2,460,226.00",Cajeme,Sonora,0,
2008,Sonora,5,0,0,1,0,0,"$99,646.00","$79,702.00","$179,348.00",$0.00,$0.00,"$358,696.00",Hermosillo,Sonora,0,
2008,Querétaro,2,5,0,1,0,0,"$470,920.00","$376,736.00","$847,659.00",$0.00,$0.00,"$1,695,315.00",Querétaro,Querétaro,0,
2008,CANIETI,20,43,0,1,0,0,"$2,021,914.00",$0.00,"$4,718,837.00",$0.00,$0.00,"$6,740,751.00",Benito Juárez,Distrito Federal,0,
2008,Jalisco,3,0,0,1,0,0,"$82,746.00","$66,197.00","$148,943.00",$0.00,$0.00,"$297,886.00",Guadalajara,Jalisco,0,
2008,Jalisco,3,15,0,1,0,0,"$289,066.00","$231,253.00","$520,317.00",$0.00,$0.00,"$1,040,636.00",Guadalajara,Jalisco,0,
2008,CANIETI,100,1,0,1,0,0,"$2,573,906.00",$0.00,"$4,289,842.00",$0.00,$0.00,"$6,863,748.00",Tijuana,Baja California,0,
2008,CANIETI,7,10,0,1,0,0,"$1,793,331.00",$0.00,"$5,379,991.00",$0.00,$0.00,"$7,173,322.00",Varios,Distrito Federal,0,
2008,Nuevo León,50,20,0,1,0,0,"$1,686,715.00","$1,124,477.00","$2,811,191.00",$0.00,$0.00,"$5,622,383.00",Guadalupe,Nuevo León,0,
2008,AMITI,15,130,0,1,0,0,"$369,645.00",$0.00,"$1,108,935.00",$0.00,$0.00,"$1,478,580.00",Varios,Varios,0,
2008,CANIETI,3,0,0,1,0,0,"$825,814.00",$0.00,"$2,477,444.00",$0.00,$0.00,"$3,303,258.00",Cuajimalpa de Morelos,Distrito Federal,0,
2008,Querétaro,6,4,0,1,0,0,"$250,000.00","$200,000.00","$732,491.00",$0.00,$0.00,"$1,182,491.00",Querétaro,Querétaro,0,
2008,Nuevo León,52,25,0,1,0,0,"$2,014,383.00","$1,342,922.00","$3,357,305.00",$0.00,$0.00,"$6,714,610.00",San Nicolás de los Garza,Nuevo León,0,
2008,Jalisco,0,3,0,1,0,0,"$64,208.00","$51,367.00","$115,575.00",$0.00,$0.00,"$231,150.00",Zapopan,Jalisco,0,
2008,Sonora,1,2,0,1,0,0,"$307,629.00","$246,059.00","$553,689.00",$0.00,$0.00,"$1,107,377.00",Hermosillo,Sonora,0,
2008,Jalisco,1,0,0,1,0,0,"$297,083.00","$237,667.00","$534,750.00",$0.00,$0.00,"$1,069,500.00",Guadalajara,Jalisco,0,
2008,Jalisco,4,0,0,1,0,0,"$666,666.00","$533,334.00","$1,200,000.00",$0.00,$0.00,"$2,400,000.00",Guadalajara,Jalisco,0,
2008,Jalisco,2,0,0,1,0,0,"$319,444.00","$255,556.00","$575,000.00",$0.00,$0.00,"$1,150,000.00",Guadalajara,Jalisco,0,
2008,Jalisco,1,0,0,1,0,0,"$166,666.00","$133,334.00","$300,000.00",$0.00,$0.00,"$600,000.00",Guadalajara,Jalisco,0,
2008,Jalisco,2,0,0,1,0,0,"$277,777.00","$222,223.00","$500,000.00",$0.00,$0.00,"$1,000,000.00",Guadalajara,Jalisco,0,
2008,Jalisco,1,0,0,1,0,0,"$1,309,722.00","$1,047,778.00","$2,357,500.00",$0.00,$0.00,"$4,715,000.00",Guadalajara,Jalisco,0,
2008,Nuevo León,16,20,0,1,0,0,"$388,073.00","$258,714.00","$646,797.20",$0.00,$0.00,"$1,293,584.20",Monterrey,Nuevo León,0,
2008,Jalisco,50,12,0,2,0,0,"$4,950,000.00","$3,000,000.00","$10,148,025.00",$0.00,$0.00,"$18,098,025.00",Guadalajara,Jalisco,0,
2008,Nuevo León,4,0,0,1,0,0,"$1,187,340.00","$1,187,340.00","$1,223,320.00",$0.00,$0.00,"$3,598,000.00",Varios,Nuevo León,0,
2008,Zacatecas,150,0,0,1,0,0,"$5,684,209.00","$2,842,105.00","$8,526,314.00",$0.00,$0.00,"$17,052,628.00",Zacatecas,Zacatecas,0,
2008,Nuevo León,53,0,0,1,0,0,"$1,048,797.00","$642,814.50","$1,691,622.80",$0.00,$0.00,"$3,383,234.30",San Pedro Garza García,Nuevo León,0,
2008,Jalisco,0,235,0,1,0,0,"$1,846,625.00","$1,846,625.00","$3,021,750.00",$0.00,$0.00,"$6,715,000.00",Guadalajara,Jalisco,0,
2008,Tamaulipas,0,0,0,1,0,0,"$30,000,000.00","$30,000,000.00","$5,000,000.00",$0.00,"$40,557,636.00","$105,557,636.00",Ciudad Victoria,Tamaulipas,0,
2008,Zacatecas,175,0,0,1,0,0,"$9,370,062.00","$4,685,031.00","$14,055,693.00",$0.00,$0.00,"$28,110,786.00",Zacatecas,Zacatecas,0,
2008,Sonora,6,2,1,1,0,0,"$721,617.00","$577,189.00","$1,298,806.00",$0.00,$0.00,"$2,597,612.00",Hermosillo,Sonora,0,
2008,Jalisco,1,0,0,1,0,0,"$1,245,833.00","$996,667.00","$2,242,500.00",$0.00,$0.00,"$4,485,000.00",Guadalajara,Jalisco,0,
2008,Querétaro,5,0,0,1,0,0,"$283,134.00","$283,134.00","$566,269.00",$0.00,$0.00,"$1,132,537.00",Querétaro,Querétaro,0,
2008,Jalisco,8,0,0,1,0,0,"$1,111,111.00","$888,889.00","$2,000,000.00",$0.00,$0.00,"$4,000,000.00",Guadalajara,Jalisco,0,
2008,Nuevo León,50,20,0,1,0,0,"$1,460,831.00","$1,460,831.00","$4,382,493.00",$0.00,$0.00,"$7,304,155.00",Monterrey,Nuevo León,0,
2008,Nuevo León,50,50,0,1,0,0,"$2,490,473.00","$1,660,316.00","$6,226,184.00",$0.00,$0.00,"$10,376,973.00",Monterrey,Nuevo León,0,
2008,Jalisco,500,0,0,1,0,0,"$2,460,594.00","$1,491,268.00","$3,951,863.00",$0.00,$0.00,"$7,903,725.00",Guadalajara,Jalisco,0,
2008,Nuevo León,30,232,3,40,0,0,"$3,226,152.00","$3,226,153.00","$6,452,305.00",$0.00,$0.00,"$12,904,610.00",Monterrey,Nuevo León,0,
2008,Nuevo León,1,0,0,8,0,0,"$330,261.00","$440,350.00","$330,261.00",$0.00,$0.00,"$1,100,872.00",Monterrey,Nuevo León,0,
2008,CANIETI,146,24,0,1,0,0,"$8,255,429.00",$0.00,"$13,652,460.00",$0.00,$0.00,"$21,907,889.00",Miguel Hidalgo,Distrito Federal,0,
2008,AMITI,10,30,0,1,0,0,"$214,133.00",$0.00,"$642,400.00",$0.00,$0.00,"$856,533.00",Benito Juárez ,Distrito Federal ,0,
2008,Jalisco,0,0,0,1,0,0,"$920,000.00","$920,000.00","$1,840,000.00",$0.00,$0.00,"$3,680,000.00",Guadalajara,Jalisco,0,
2008,Colima,1,0,0,1,0,0,"$108,944.00","$87,156.00","$196,100.00",$0.00,$0.00,"$392,200.00",Colima,Colima,0,
2008,AMITI,10,0,0,1,0,0,"$39,121.00",$0.00,"$117,361.00",$0.00,$0.00,"$156,482.00",Benito Juárez,Distrito Federal,0,
2008,AMITI,6,49,0,1,0,0,"$288,164.00",$0.00,"$864,496.00",$0.00,$0.00,"$1,152,660.00",Varios,Varios,0,
2008,Nuevo León,15,0,0,1,0,0,"$1,782,500.00","$1,782,500.00","$3,565,000.00",$0.00,$0.00,"$7,130,000.00",Monterrey,Nuevo León,0,
2008,Colima,2,0,0,1,0,0,"$389,748.00","$311,743.00","$701,491.00",$0.00,$0.00,"$1,402,982.00",Colima,Colima,0,
2008,Distrito Federal,0,150,0,1,0,0,"$2,089,145.00","$2,089,172.00","$4,178,290.00",$0.00,$0.00,"$8,356,607.00",Benito Juárez,Distrito Federal,0,
2008,Jalisco,6,0,0,1,0,0,"$1,249,988.00","$999,988.00","$2,249,974.00",$0.00,$0.00,"$4,499,950.00",Guadalajara,Jalisco,0,
2008,Oaxaca,10,0,0,1,0,0,"$1,962,000.00","$1,962,000.00","$4,218,000.00",$0.00,$0.00,"$8,142,000.00",Oaxaca de Juárez,Oaxaca,0,
2008,Jalisco,22,0,1,1,0,0,"$3,254,996.00","$3,254,996.00","$6,830,901.00",$0.00,$0.00,"$13,340,893.00",Zapopan,Jalisco,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",Monterrey,Nuevo León,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",San Pedro Garza García,Nuevo León,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",Monterrey,Nuevo León,0,
2008,Nuevo León,0,2,0,1,0,0,"$164,760.00","$109,840.00","$274,605.10",$0.00,$0.00,"$549,205.10",Monterrey,Nuevo León,0,
2008,Durango,10,0,0,1,0,0,"$2,406,083.00","$2,406,083.00","$4,812,166.00",$0.00,$0.00,"$9,624,332.00",Gómez Palacio,Durango,0,
2008,Jalisco,3,0,0,1,0,0,"$92,902.00","$92,902.00","$185,804.00",$0.00,$0.00,"$371,608.00",Guadalajara,Jalisco,0,
2008,AMITI,3,2,0,1,0,0,"$132,711.00",$0.00,"$398,135.00",$0.00,$0.00,"$530,846.00",Guadalajara,Jalisco,0,
2008,Jalisco,0,5,0,1,0,0,"$148,350.00","$118,680.00","$267,030.00",$0.00,$0.00,"$534,060.00",Guadalajara,Jalisco,0,
2008,Sonora,6,0,1,1,0,0,"$662,737.00","$530,093.00","$1,192,832.00",$0.00,$0.00,"$2,385,662.00",Hermosillo,Sonora,0,
2008,Jalisco,5,0,0,1,0,0,"$750,000.00","$750,000.00","$1,500,000.00",$0.00,$0.00,"$3,000,000.00",Guadalajara,Jalisco,0,
2008,Jalisco,8,0,0,1,0,0,"$4,500,000.00","$4,500,000.00","$23,618,121.00",$0.00,$0.00,"$32,618,121.00",Guadalajara,Jalisco,0,
2008,Jalisco,5,0,0,1,0,0,"$833,333.00","$666,667.00","$1,500,000.00",$0.00,$0.00,"$3,000,000.00",Guadalajara,Jalisco,0,
2008,Nuevo León,56,21,0,1,0,0,"$2,187,756.00","$1,458,503.00","$3,646,272.20",$0.00,$0.00,"$7,292,531.20",Monterrey,Nuevo León,0,
2008,Jalisco,192,21,0,3,0,0,"$6,496,104.00","$4,330,736.00","$11,649,200.00",$0.00,$0.00,"$22,476,040.00",Tlaquepaque,Jalisco,0,
2008,Jalisco,53,3,0,3,0,0,"$1,656,078.00","$1,656,078.00","$4,968,237.00",$0.00,$0.00,"$8,280,393.00",Guadalajara,Jalisco,0,
2008,Sonora,9,0,0,1,0,0,"$1,101,872.00","$1,101,872.00","$2,203,746.00",$0.00,$0.00,"$4,407,490.00",Cajeme,Sonora,0,
2008,Oaxaca,10,0,0,1,0,0,"$1,895,000.00","$1,895,000.00","$4,570,000.00",$0.00,$0.00,"$8,360,000.00",Oaxaca de Juárez,Oaxaca,0,
2008,Querétaro,0,13,0,1,0,0,"$237,500.00","$190,000.00","$447,437.30",$0.00,$0.00,"$874,937.30",Querétaro,Querétaro,0,
2008,CANIETI,0,400,0,1,0,0,"$1,000,000.00",$0.00,"$3,073,370.00",$0.00,$0.00,"$4,073,370.00",Varios,Distrito Federal,0,
2008,AMITI,3,12,0,1,0,0,"$234,791.00",$0.00,"$704,375.00",$0.00,$0.00,"$939,166.00",Nuevo León,Guanajuato,0,
2008,Distrito Federal,79,231,0,18,0,0,"$6,442,027.00","$4,294,684.50","$10,736,711.90",$0.00,$0.00,"$21,473,423.40",Azcapotzalco,Distrito Federal ,0,
2008,Nuevo León,53,20,0,1,0,0,"$2,097,993.00","$1,398,661.00","$3,496,669.60",$0.00,$0.00,"$6,993,323.60",Monterrey,Nuevo León,0,
2008,CANIETI,11,9,0,1,0,0,"$2,890,939.00",$0.00,"$8,672,816.00",$0.00,$0.00,"$11,563,755.00",Gustavo A. Madero,Distrito Federal,0,
2008,AMITI,0,75,0,31,0,0,"$3,182,913.00",$0.00,"$3,182,913.00",$0.00,$0.00,"$6,365,826.00",Varios,Distrito Federal,0,
2008,Zacatecas,218,0,0,1,0,0,"$1,755,680.00","$1,003,247.00","$13,389,514.00",$0.00,"$1,500,000.00","$17,648,441.00",Zacatecas,Zacatecas,0,
2008,Nuevo León,13,0,0,5,0,0,"$564,904.00","$564,904.00","$1,129,815.70",$0.00,$0.00,"$2,259,623.70",Monterrey,Nuevo León,0,
2008,AMITI,2,3,0,1,0,0,"$101,461.00",$0.00,"$304,382.00",$0.00,$0.00,"$405,843.00",Coyoacán,Distrito Federal,0,
2008,Nuevo León,70,0,0,1,0,0,"$1,815,883.00","$1,210,588.80","$3,026,472.00",$0.00,$0.00,"$6,052,943.80",Apodaca ,Nuevo León,0,
2008,CANIETI,23,17,0,1,0,0,"$2,630,655.00",$0.00,"$7,891,965.00",$0.00,$0.00,"$10,522,620.00",Benito Juárez,Distrito Federal,0,
2008,Sonora,10,0,0,1,0,0,"$1,417,408.00","$1,417,408.00",$0.00,"$2,896,174.00",$0.00,"$5,730,990.00",Hermosillo,Sonora,0,
2008,Nuevo León,70,10,0,1,0,0,"$2,014,750.00","$1,343,166.00","$3,357,926.70",$0.00,$0.00,"$6,715,842.70",Monterrey,Nuevo León,0,
2008,Nuevo León,1,0,0,1,0,0,"$1,961,881.00","$1,961,881.90","$1,964,237.10",$0.00,$0.00,"$5,888,000.00",Varios,Nuevo León,0,
2008,Durango,0,10,0,1,0,0,"$194,580.00","$194,580.00",$0.00,"$389,162.00",$0.00,"$778,322.00",Gómez Palacio,Durango,0,
2008,Durango,75,225,0,2,0,0,"$2,519,000.00","$1,441,000.00","$3,960,000.00",$0.00,$0.00,"$7,920,000.00",Gómez Palacio,Durango,0,
2008,Durango,4,0,0,1,0,0,"$53,310.00","$53,310.00","$106,622.00",$0.00,$0.00,"$213,242.00",Durango,Durango ,0,
2008,AMITI,0,11,0,1,0,0,"$241,428.00",$0.00,"$724,285.00",$0.00,$0.00,"$965,713.00",Cuauhtémoc,Distrito Federal,0,
2008,Jalisco,150,440,0,3,0,0,"$4,371,818.00","$2,914,545.00","$7,286,362.00",$0.00,$0.00,"$14,572,725.00",Guadalajara,Jalisco,0,
2008,Sonora,1,0,0,2,0,0,"$20,000,000.00","$17,000,000.00","$20,000,000.00",$0.00,$0.00,"$57,000,000.00",Cajeme,Sonora,0,
2008,Sonora,25,0,0,9,0,0,"$20,000,000.00","$20,000,000.00","$41,534,128.00",$0.00,$0.00,"$81,534,128.00",Hermosillo,Sonora,0,
2008,Sonora,4,0,0,1,0,0,"$243,000.00","$243,000.00","$555,116.00",$0.00,$0.00,"$1,041,116.00",Cajeme,Sonora,0,
2008,Jalisco,5,0,0,1,0,0,"$750,000.00","$750,000.00","$1,500,000.00",$0.00,$0.00,"$3,000,000.00",Tepatitlán,Jalisco,0,
2008,Jalisco,1,5,0,1,0,0,"$90,056.00","$72,044.00","$162,100.00",$0.00,$0.00,"$324,200.00",Guadalajara,Jalisco,0,
2008,Nuevo León,240,0,0,38,0,0,"$14,557,800.00","$9,705,200.00","$24,498,255.30",$0.00,$0.00,"$48,761,255.30",Apodaca,Nuevo León,0,
2008,Sonora,0,12,0,1,0,0,"$127,682.00","$102,129.00",$0.00,"$229,813.00",$0.00,"$459,624.00",Cajeme,Sonora,0,
2008,Jalisco,2,0,0,1,0,0,"$2,156,250.00","$2,156,250.00","$4,312,500.00",$0.00,$0.00,"$8,625,000.00",Guadalajara,Jalisco,0,
2008,Durango,8,7,0,1,0,0,"$202,816.00","$202,816.00","$405,636.00",$0.00,$0.00,"$811,268.00",Durango,Durango,0,
2008,CANIETI,0,0,0,1,0,0,"$4,000,000.00",$0.00,"$13,281,940.00",$0.00,$0.00,"$17,281,940.00",San Pedro Garza García,Nuevo León,0,
2008,Colima,1,0,0,1,0,0,"$121,325.00","$121,325.00",$0.00,"$242,650.00",$0.00,"$485,300.00",Colima,Colima,0,
2008,Querétaro,0,427,0,1,0,0,"$1,111,000.00","$888,800.00",$0.00,"$2,069,792.20",$0.00,"$4,069,592.20",Querétaro,Querétaro,0,
2008,Querétaro,0,35,0,3,0,0,"$369,309.00","$369,309.00","$301,453.00","$437,161.00",$0.00,"$1,477,232.00",El Marqués,Querétaro,0,
2008,Tlaxcala,4,4,0,1,0,0,"$320,868.00","$320,868.00","$641,739.00",$0.00,$0.00,"$1,283,475.00",Apizaco,Tlaxcala,0,
2008,Sonora,40,0,0,1,0,0,"$359,514.00","$359,514.00","$719,027.00",$0.00,$0.00,"$1,438,055.00",Hermosillo,Sonora,0,
2008,Colima,2,0,0,1,0,0,"$109,854.00","$87,882.80","$197,736.60",$0.00,$0.00,"$395,473.40",Colima,Colima,0,
2008,Sinaloa,120,0,0,1,0,0,"$4,823,310.00","$3,857,970.00","$8,681,280.00",$0.00,$0.00,"$17,362,560.00",Culiacán,Sinaloa,0,
2008,Colima,1,0,0,1,0,0,"$127,788.00","$102,212.00","$230,000.00",$0.00,$0.00,"$460,000.00",Colima,Colima,0,
2008,Durango,5,5,0,1,0,0,"$876,071.00","$700,859.00","$1,576,930.00",$0.00,$0.00,"$3,153,860.00",Gómez Palacio,Durango,0,
2008,Nuevo León,52,20,0,1,0,0,"$2,018,067.00","$1,345,378.00","$3,363,457.80",$0.00,$0.00,"$6,726,902.80",Monterrey,Nuevo León,0,
2008,Nuevo León,60,0,0,1,0,0,"$1,385,229.00","$923,485.00","$2,308,714.50",$0.00,$0.00,"$4,617,428.50",Monterrey,Nuevo León,0,
2008,Nuevo León,4,10,0,1,0,0,"$192,081.00","$153,636.00","$345,725.70",$0.00,$0.00,"$691,442.70",Monterrey,Nuevo León,0,
2008,Nuevo León,0,0,0,1,0,0,"$1,600,925.00","$1,600,925.00","$3,201,852.60",$0.00,$0.00,"$6,403,702.60",Monterrey,Nuevo León,0,
2008,Jalisco,8,8,0,1,0,0,"$415,690.00","$415,690.00","$831,359.00",$0.00,$0.00,"$1,662,739.00",Guadalajara,Jalisco,0,
2008,Sonora,213,0,0,1,0,0,"$1,499,156.00","$999,438.00","$2,498,593.00",$0.00,$0.00,"$4,997,187.00",Hermosillo,Sonora,0,
2008,Nuevo León,3,2,0,1,0,0,"$101,725.00","$81,398.00","$274,692.00",$0.00,$0.00,"$457,815.00",Monterrey,Nuevo León,0,
2008,Nuevo León,5,4,0,1,0,0,"$161,356.00","$161,356.00","$322,715.50",$0.00,$0.00,"$645,427.50",Monterrey,Nuevo León,0,
